DialogueVoice,Persona,GameplayTag,Caption,Name,SourcePath,MaxPlaysPerCampaign,MaxPlaysPerMission,CooldownNumMissions,CooldownTimeSeconds,AllowSelfContextInterrupt,AllowLowerPriorityInterrupt,IsServerOnly,IsLineDisabled
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component,This here's Bubba..I'm losin' armor!,pilota41POB,pilot/POAllyBubba/pilota41POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This here's Bubba..Now that hurt!,pilota27POB,pilot/POAllyBubba/pilota27POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LArm,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,This here's Bubba..My mech's limpin' somethin' awful!,pilota26POB,pilot/POAllyBubba/pilota26POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LLeg,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,This here's Bubba..Now that hurt!,pilota27POB,pilot/POAllyBubba/pilota27POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.LTorso,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This here's Bubba..Now that hurt!,pilota27POB,pilot/POAllyBubba/pilota27POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.Rarm,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,This here's Bubba..My mech's limpin' somethin' awful!,pilota26POB,pilot/POAllyBubba/pilota26POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.RLeg,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,This here's Bubba..Now that hurt!,pilota27POB,pilot/POAllyBubba/pilota27POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Destroy.Component.RTorso,This here's Bubba..I got a big hole in my armor!,pilota40POB,pilot/POAllyBubba/pilota40POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,This here's Bubba..Now that hurt!,pilota27POB,pilot/POAllyBubba/pilota27POB.wav,,,,,,,,
Bubba_DV,Bubba_Persona,DialogueContext.TakeDamage.Unit.Mech.FriendlyFire.Commander,This here's Bubba..I'm losin' armor!,pilota41POB,pilot/POAllyBubba/pilota41POB.wav,,,,,,,,
